Id,Report Source,Category,Created at local,Closed at local,Status,Address,smell description,URL,Latitude,Longitude,Export tagged places,date,time,Day,Month,Year,Hour,Month_name,Date & time (hour rounded),epoch time,date & time,smell value,zipcode,symptoms,additional comments,smell_type
8601224,Android,Odor,9/17/20 6:48,9/21/20 15:44,Archived,33 Storer St,strong oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/8601224,43.6469011,-70.2696589,City Council District 2,9/17/20,6:48:00,17,9,2020,6,Sep,9/17/20 6:00,,,,,,,petroleum
8618481,iPhone,Odor,9/20/20 8:36,9/21/20 14:02,Archived,68–98 Chadwick St,"Stink from the tank venting, as usual. What is it going to take to stop this?",https://crm.seeclickfix.com/#/organizations/611/issues/8618481,43.65079838,-70.27452599,City Council District 2,9/20/20,8:36:00,20,9,2020,8,Sep,9/20/20 8:00,,,,,,,petroleum
8655961,Android,Odor,9/26/20 8:22,9/28/20 19:12,Archived,33 Storer St,outdoor air smells of oil,https://crm.seeclickfix.com/#/organizations/611/issues/8655961,43.6469011,-70.2696589,City Council District 2,9/26/20,8:22:00,26,9,2020,8,Sep,9/26/20 8:00,,,,,,,petroleum
8739950,Web - Mobile,Odor,10/10/20 17:51,10/13/20 12:15,Archived,315 Spring St,Petrochemical smell from the tank farm. ,https://crm.seeclickfix.com/#/organizations/611/issues/8739950,43.64768309,-70.26935392,City Council District 2,10/10/20,17:51:00,10,10,2020,17,Oct,10/10/20 17:00,,,,,,,petroleum
8739961,Web - Desktop,Odor,10/10/20 18:00,10/13/20 12:14,Archived,Dow St,The odor from the asphalt tanks in South Portland is drifting across the bay and flooding the West End with toxic vapor again. When will real action be taken on this matter?,https://crm.seeclickfix.com/#/organizations/611/issues/8739961,43.6523147,-70.26870429,City Council District 2,10/10/20,18:00:00,10,10,2020,18,Oct,10/10/20 18:00,,,,,,,petroleum
8779712,Portal,Odor,10/19/20 8:05,10/21/20 14:18,Archived,400 Danforth St,Terrible oil smell today ,https://crm.seeclickfix.com/#/organizations/611/issues/8779712,43.64431053,-70.27160168,City Council District 2,10/19/20,8:05:00,19,10,2020,8,Oct,10/19/20 8:00,,,,,,,petroleum
8784472,iPhone,Odor,10/19/20 23:59,10/21/20 14:18,Archived,380 Danforth St,Oil stench is overwhelming,https://crm.seeclickfix.com/#/organizations/611/issues/8784472,43.64467329,-70.27098452,City Council District 2,10/19/20,23:59:00,19,10,2020,23,Oct,10/19/20 23:00,,,,,,,petroleum
8867351,iPhone,Odor,11/5/20 6:41,11/12/20 14:10,Archived,2–98 Orchard St,,https://crm.seeclickfix.com/#/organizations/611/issues/8867351,43.64499929,-70.27219138,City Council District 2,11/5/20,6:41:00,5,11,2020,6,Nov,11/5/20 6:00,,,,,,,no description provided
8867526,Android,Odor,11/5/20 7:35,11/12/20 14:10,Archived,327 Spring St,petrol smell,https://crm.seeclickfix.com/#/organizations/611/issues/8867526,43.6473282,-70.2697056,City Council District 2,11/5/20,7:35:00,5,11,2020,7,Nov,11/5/20 7:00,,,,,,,petroleum
8867689,iPhone,Odor,11/5/20 8:07,11/12/20 14:10,Archived,199 Vaughan St,Bad chemical smell this morning in the west end. Smelled it at 6:00 near Waynflete when leaving for my run and it was still bad at 6:40 when I came back the same way.,https://crm.seeclickfix.com/#/organizations/611/issues/8867689,43.65098589,-70.27296925,City Council District 2,11/5/20,8:07:00,5,11,2020,8,Nov,11/5/20 8:00,,,,,,,petroleum
8868611,Web - Desktop,Odor,11/5/20 10:55,11/12/20 14:10,Archived,305 Danforth St,Strong odor this morning of petroleum.,https://crm.seeclickfix.com/#/organizations/611/issues/8868611,43.646446,-70.268243,City Council District 2,11/5/20,10:55:00,5,11,2020,10,Nov,11/5/20 10:00,,,,,,,petroleum
8874505,iPhone,Odor,11/6/20 12:15,11/12/20 14:10,Archived,381 Danforth St,,https://crm.seeclickfix.com/#/organizations/611/issues/8874505,43.64475247,-70.27132739,City Council District 2,11/6/20,12:15:00,6,11,2020,12,Nov,11/6/20 12:00,,,,,,,no description provided
8894895,iPhone,Odor,11/10/20 17:55,11/12/20 14:10,Archived,166 Brackett St,Fumes from the industrial zone are back!,https://crm.seeclickfix.com/#/organizations/611/issues/8894895,43.65005437,-70.26745717,City Council District 2,11/10/20,17:55:00,10,11,2020,17,Nov,11/10/20 17:00,,,,,,,petroleum
8894948,iPhone,Odor,11/10/20 18:05,11/12/20 14:10,Archived,381 Danforth St,,https://crm.seeclickfix.com/#/organizations/611/issues/8894948,43.64480533,-70.27127895,City Council District 2,11/10/20,18:05:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,no description provided
8895008,iPhone,Odor,11/10/20 18:09,11/12/20 14:10,Archived,380 Danforth St,Lots of marine traffic.  Southerly wind.  Awful petro smell,https://crm.seeclickfix.com/#/organizations/611/issues/8895008,43.64468142,-70.27096267,City Council District 2,11/10/20,18:09:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,petroleum
8895041,iPhone,Odor,11/10/20 18:16,11/12/20 14:10,Archived,21–35 Vaughan St,,https://crm.seeclickfix.com/#/organizations/611/issues/8895041,43.64507051,-70.27251103,City Council District 2,11/10/20,18:16:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,no description provided
8895047,Web - Mobile,Odor,11/10/20 18:17,11/12/20 14:10,Archived,17 Thomas St,"Potent, choking toxic petro smell in west end. ",https://crm.seeclickfix.com/#/organizations/611/issues/8895047,43.64751554,-70.27044296,City Council District 2,11/10/20,18:17:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,petroleum
8895065,Web - Mobile,Odor,11/10/20 18:23,11/12/20 14:10,Archived,I-295 S,A very strong smell of petroleum/oil is in the air tonight....this can’t be healthy and needs to be monitored as it seems to happen frequently lately....,https://crm.seeclickfix.com/#/organizations/611/issues/8895065,43.67122416,-70.25958538,"City Council District 1,City of Portland 032018,Portland ME placeholder",11/10/20,18:23:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,petroleum
8895078,iPhone,Odor,11/10/20 18:28,11/12/20 14:10,Archived,13 West St,Toxic fumes from the waterfront tanks - to the point of being unbearable. ,https://crm.seeclickfix.com/#/organizations/611/issues/8895078,43.650988,-70.2695881,City Council District 2,11/10/20,18:28:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,petroleum
8895084,iPhone,Odor,11/10/20 18:29,11/12/20 14:10,Archived,381 Danforth Street,Horrible fuel smell.  Something is not right or fuel has been dumped in the Fore River.  I’ve lived here on Danforth for 15 years.  This is really bad tonight.  Something is not right.,https://crm.seeclickfix.com/#/organizations/611/issues/8895084,43.6449091,-70.2712738,City Council District 2,11/10/20,18:29:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,petroleum
8895123,Web - Mobile,Odor,11/10/20 18:43,11/12/20 14:10,Archived,358 Danforth St,Terrible petrochemical odor tonight coming from the Fore River facilities. Can we do anything about this please?,https://crm.seeclickfix.com/#/organizations/611/issues/8895123,43.64512864,-70.27001381,City Council District 2,11/10/20,18:43:00,10,11,2020,18,Nov,11/10/20 18:00,,,,,,,petroleum
8895197,Portal,Odor,11/10/20 19:04,11/12/20 14:10,Archived,46 Clifford St,Really bad odor tonight.  ,https://crm.seeclickfix.com/#/organizations/611/issues/8895197,43.64623491,-70.27267456,City Council District 2,11/10/20,19:04:00,10,11,2020,19,Nov,11/10/20 19:00,,,,,,,petroleum
8895198,Web - Mobile,Odor,11/10/20 19:04,11/12/20 14:10,Archived,143 Vaughan St,Petroleum smell,https://crm.seeclickfix.com/#/organizations/611/issues/8895198,43.64899201,-70.27293012,City Council District 2,11/10/20,19:04:00,10,11,2020,19,Nov,11/10/20 19:00,,,,,,,petroleum
8895261,Portal,Odor,11/10/20 19:20,11/12/20 14:10,Archived,55 Carroll St,Really bad fuel smell tonight!!,https://crm.seeclickfix.com/#/organizations/611/issues/8895261,43.64850364,-70.27370453,City Council District 2,11/10/20,19:20:00,10,11,2020,19,Nov,11/10/20 19:00,,,,,,,petroleum
8895273,Web - Desktop,Odor,11/10/20 19:24,11/12/20 14:10,Archived,106 Spruce St,Terrible odor tonight...,https://crm.seeclickfix.com/#/organizations/611/issues/8895273,43.64789502,-70.269898,City Council District 2,11/10/20,19:24:00,10,11,2020,19,Nov,11/10/20 19:00,,,,,,,petroleum
8895288,iPhone,Odor,11/10/20 19:29,11/12/20 14:10,Archived,414 Danforth St,"Petrochem odor, coming from Fore river direction, very strong ",https://crm.seeclickfix.com/#/organizations/611/issues/8895288,43.6437174,-70.27259,City Council District 2,11/10/20,19:29:00,10,11,2020,19,Nov,11/10/20 19:00,,,,,,,petroleum
8900081,iPhone,Odor,11/11/20 16:25,11/12/20 14:10,Archived,168 Clark St,Oil facility odors again,https://crm.seeclickfix.com/#/organizations/611/issues/8900081,43.64999991,-70.26797136,City Council District 2,11/11/20,16:25:00,11,11,2020,16,Nov,11/11/20 16:00,,,,,,,petroleum
8901988,iPhone,Odor,11/12/20 3:29,11/12/20 14:08,Archived,High And York,From the oil tanks. ,https://crm.seeclickfix.com/#/organizations/611/issues/8901988,43.6511867,-70.2581265,City Council District 2,11/12/20,3:29:00,12,11,2020,3,Nov,11/12/20 3:00,,,,,,,petroleum
8941242,Portal,Odor,11/19/20 12:42,12/3/20 13:28,Archived,199 Western Promenade,Last night the tank fumes were bad enough to smell inside a brick house with every door snd window closed. Many people reported this. We need help up here. This isn’t Barbour food smells. It is like toxic waste and dangerous. ,https://crm.seeclickfix.com/#/organizations/611/issues/8941242,43.64889367,-70.27563572,City Council District 2,11/19/20,12:42:00,19,11,2020,12,Nov,11/19/20 12:00,,,,,,,petroleum
8975411,Android,Odor,11/27/20 15:49,12/3/20 13:27,Archived,75 Vaughan St,major petrochemical smell. ,https://crm.seeclickfix.com/#/organizations/611/issues/8975411,43.646712,-70.2732899,City Council District 2,11/27/20,15:49:00,27,11,2020,15,Nov,11/27/20 15:00,,,,,,,petroleum
8975423,Portal,Odor,11/27/20 15:54,12/3/20 13:26,Archived,81 Carroll St,"Strong Petroleum smell.

3:50 PM Nov 27, 2020
wind SW at 1mph",https://crm.seeclickfix.com/#/organizations/611/issues/8975423,43.64835922,-70.27497884,City Council District 2,11/27/20,15:54:00,27,11,2020,15,Nov,11/27/20 15:00,,,,,,,petroleum
8977799,Android,Odor,11/28/20 8:28,12/3/20 13:25,Archived,199 Vaughan St,Daily venting of the SoPo tanks. I have end stage lung disease and walk my dogs in the neighborhood. Outrageous that the City is not more involved in citing the company for violation of health standards. No faith in Portland City government,https://crm.seeclickfix.com/#/organizations/611/issues/8977799,43.65086176,-70.27314529,City Council District 2,11/28/20,8:28:00,28,11,2020,8,Nov,11/28/20 8:00,,,,,,,petroleum
8982176,iPhone,Odor,11/29/20 20:34,12/3/20 13:26,Archived,25 Vaughan St,,https://crm.seeclickfix.com/#/organizations/611/issues/8982176,43.64509008,-70.27222237,City Council District 2,11/29/20,20:34:00,29,11,2020,20,Nov,11/29/20 20:00,,,,,,,no description provided
9002078,Portal,Odor,12/3/20 11:16,12/3/20 13:31,Archived,393 Spring St,Oil tanks,https://crm.seeclickfix.com/#/organizations/611/issues/9002078,43.64604167,-70.27263165,City Council District 2,12/3/20,11:16:00,3,12,2020,11,Dec,12/3/20 11:00,,,,,,,petroleum
9002082,Portal,Odor,12/3/20 11:17,12/6/20 22:46,Archived,Western Prom,Oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/9002082,43.64462963,-70.27436972,City Council District 2,12/3/20,11:17:00,3,12,2020,11,Dec,12/3/20 11:00,,,,,,,petroleum
9002114,Portal,Odor,12/3/20 11:24,12/6/20 22:46,Archived,Western Prom,Food factory and oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/9002114,43.64776433,-70.27591467,City Council District 2,12/3/20,11:24:00,3,12,2020,11,Dec,12/3/20 11:00,,,,,,,petroleum
9004882,Web - Desktop,Odor,12/3/20 22:32,1/4/21 8:50,Archived,376 Spring St,"Please answer with a legitimate human response, not the auto-reply that's copied & pasted to the hundreds of citizens who write to you about the oil tank emissions every single week. 
What is the city of Portland *doing* to protect its tax-payers from the carcinogenic fumes coming from Sprague Energy LP? Before July 21, 2015, Sprague had not obtained a license from ME DEP required in order to emit VOCs in connection with the storage and distribution of No. 6 oil and asphalt at the South Portland Facility. Not only did the EPA investigation uncover that Sprague’s toxic fumes had exceeded VOC emissions limits, they also revealed that Sprague (""Global Partners LLC"") didn't even have a license to legally own and operate their tanks. Sprague is poisoning the air we breathe, endangering public health, destroying the ozone, not paying their taxes, and they don't even have a license to operate. Of interest to the general public being quietly poisoned by Sprague’s criminal operations, Sprague (SRLP) reported revenue of $3.5 BILLION in 2019. 
Sprague has committed these egregious violations all over New England. The Rhode Island Department of Environmental Management (RIDEM) forced Sprague to install equipment to control odors emanating from three heated bulk storage tanks located at the facility that currently store liquid asphalt and #6 oil and/or other heavy petroleum products. This equipment includes a carbon bed and mist eliminator to absorb odors and protect public health. Why isn’t Portland mandating the same thing? Why does this company get so many free passes?
The smell is dizzying, and it easily penetrates brick walls, closed windows with storms, and 5""-thick doors. Sitting in my living room, surrounded by sealed doors and windows, it smells like I’m lounging on a pool float *inside* of an oil tank. We know that entire families are becoming ill and dying because of these fumes -- both in the West End and in South Portland. My neighbors are dying of lung disease and cancer at increasingly alarming rates, despite never smoking a single cigarette in their lives. Coincidence? I’m sure you can answer that.

The EPA fined Sprague with a tiny fraction of their annual profit - nothing more than a gentle tap on the wrist - to placate the distractible general public. 
Portland is my home, and I love this city, but we’re going to lose the majority of our tax base if our elected officials don't step up and demand clean air as a basic human right. I don’t pay $20,000 per year in taxes to breathe carcinogenic fumes that destroy our neurotransmitters and give my babies cancer, while padding the pockets of Big Oil. We’ve devoted months of our city council’s time to discussing marijuana sales, while the air we breathe is being quietly poisoned by a company who doesn’t care about Maine or Portland residents. It's about time the city actually did something, instead of expecting the EPA to care. The EPA officials don’t care about Portland, they’re on vacation in St. Barths for the next six months. I would appreciate a legitimate response to my original question: what is the city of Portland *doing* to protect its citizens?

Page 18: https://www.justice.gov/enrd/consent-decree/file/1281641/download
https://www.justice.gov/enrd/consent-decree/file/1282861/download
",https://crm.seeclickfix.com/#/organizations/611/issues/9004882,43.64596389,-70.27183589,City Council District 2,12/3/20,22:32:00,3,12,2020,22,Dec,12/3/20 22:00,,,,,,,petroleum
9008672,Portal,Odor,12/4/20 14:52,12/6/20 22:39,Archived,75 Vaughan St,Oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/9008672,43.64618228,-70.27303934,City Council District 2,12/4/20,14:52:00,4,12,2020,14,Dec,12/4/20 14:00,,,,,,,petroleum
9012156,Portal,Odor,12/5/20 10:10,12/6/20 22:39,Archived,Congress St & Neal St,Diesel fumes smell,https://crm.seeclickfix.com/#/organizations/611/issues/9012156,43.65340462,-70.27114302,City Council District 2,12/5/20,10:10:00,5,12,2020,10,Dec,12/5/20 10:00,,,,,,,petroleum
9024141,Portal,Odor,12/8/20 10:35,12/8/20 17:43,Archived,760 Congress St,"Diesel fume smell, yesterday too",https://crm.seeclickfix.com/#/organizations/611/issues/9024141,43.65335299,-70.2712208,City Council District 2,12/8/20,10:35:00,8,12,2020,10,Dec,12/8/20 10:00,,,,,,,petroleum
9047359,iPhone,Odor,12/13/20 8:34,12/29/20 11:47,Archived,Chadwick At West,"Vented tanks again 
Who’s on the bribe list?",https://crm.seeclickfix.com/#/organizations/611/issues/9047359,43.6508294,-70.2745237,City Council District 2,12/13/20,8:34:00,13,12,2020,8,Dec,12/13/20 8:00,,,,,,,petroleum
9050750,Portal,Odor,12/14/20 11:05,12/16/20 13:52,Archived,Brackett St & Trowbridge Pl,Diesel fume smell,https://crm.seeclickfix.com/#/organizations/611/issues/9050750,43.65246325,-70.27222797,City Council District 2,12/14/20,11:05:00,14,12,2020,11,Dec,12/14/20 11:00,,,,,,,petroleum
9098267,Portal,Odor,12/23/20 21:54,12/29/20 11:47,Archived,Chadwick St,Strong smell of burning plastic for over a half hour,https://crm.seeclickfix.com/#/organizations/611/issues/9098267,43.64974505,-70.27454548,City Council District 2,12/23/20,21:54:00,23,12,2020,21,Dec,12/23/20 21:00,,,,,,,petroleum
9101326,Portal,Odor,12/24/20 13:45,12/29/20 11:47,Archived,Vaughan St,Oil smell this morning,https://crm.seeclickfix.com/#/organizations/611/issues/9101326,43.64459257,-70.27214885,City Council District 2,12/24/20,13:45:00,24,12,2020,13,Dec,12/24/20 13:00,,,,,,,petroleum
9183626,Web - Mobile,Odor,1/12/21 8:40,1/12/21 11:27,Archived,350 Danforth St,Gas smell ,https://crm.seeclickfix.com/#/organizations/611/issues/9183626,43.64523699,-70.26968703,City Council District 2,1/12/21,8:40:00,12,1,2021,8,Jan,1/12/21 8:00,,,,,,,petroleum
9209160,Web - Desktop,Odor,1/17/21 7:29,1/25/21 9:50,Archived,88 Park St,"Last night, when it wasn't all that cold so sleeping with windows open was possible, the oil tank stench was noxious and miserable.  Even this morning I could smell it in my apartment.  What is the plan - and the timeline - for doing something about this?  Or is it simply going to be an endless exercise of tabulating, as for somebody's high school senior project?  This has been going on for years.  Why should people have to be awakened in the middle of the night - endlessly - breathing that disgusting smell?

Who is in charge of this, and who is accountable for taking action?  A person - not an office.",https://crm.seeclickfix.com/#/organizations/611/issues/9209160,43.65167002,-70.261973,City Council District 2,1/17/21,7:29:00,17,1,2021,7,Jan,1/17/21 7:00,,,,,,,petroleum
